order_date,Sales_QTY,Sales_amount,currency,User_id,Restaurant_id
9/16/2019,13,19611,INR,90574,118503
9/16/2019,10,11241,INR,97553,430971
9/16/2019,13,19611,INR,79905,157607
9/16/2019,53,51190,INR,53360,101353
9/16/2019,7,6407,INR,93200,463114
9/16/2019,1,333,INR,94589,157254
9/17/2019,13,19611,INR,58394,379758
9/17/2019,2,750,INR,31592,124090
9/17/2019,11,10648,INR,98802,118504
9/17/2019,27,22921,INR,66611,366745
9/18/2019,10,11157,INR,92834,117538
9/18/2019,1,750,INR,55277,133315
9/18/2019,53,45847,INR,35063,150113
9/19/2019,7,8417,INR,42166,561555
9/19/2019,3,3458,INR,25512,270068
9/19/2019,80,90282,INR,95317,336120
9/19/2019,14,14671,INR,829,134158
9/19/2019,20,25032,INR,46434,374633
9/19/2019,7,6264,INR,48671,141890
9/19/2019,53,48269,INR,84765,332601
9/20/2019,9,10116,INR,67759,429956
9/20/2019,7,9806,INR,90258,379745
9/20/2019,480,357333,INR,38194,132229
9/20/2019,53,48269,INR,16529,376127
9/22/2019,1,375,INR,38280,133312
9/23/2019,13,19611,INR,6768,150112
9/23/2019,2,0,INR,72951,462117
9/23/2019,4,4495,INR,86151,133316
9/23/2019,53,51190,INR,34191,526875
9/23/2019,2,1995,INR,14118,379743
9/24/2019,3,2782,INR,52992,132226
9/24/2019,1,375,INR,79272,404112
9/24/2019,2,1431,INR,44629,141887
9/25/2019,9,10000,INR,17231,134156
9/25/2019,13,19611,INR,11977,117554
9/25/2019,6,6000,INR,78615,438831
9/25/2019,7,4417,INR,5433,508241
9/25/2019,7,6264,INR,72681,134157
9/26/2019,5,6014,INR,15946,141893
9/26/2019,6,6542,INR,27967,536188
9/26/2019,1,0,INR,16461,143305
9/26/2019,20,25032,INR,36802,117531
9/26/2019,1,477,INR,49924,377986
9/27/2019,1,0,INR,28247,508817
9/27/2019,2,2250,INR,94555,133311
9/27/2019,14,14671,INR,86512,132223
9/27/2019,7,6264,INR,45141,117429
9/27/2019,53,48269,INR,38695,569698
9/30/2019,2,1921,INR,53539,577251
9/30/2019,13,19611,INR,15088,505465
9/30/2019,1,0,INR,40715,527841
9/30/2019,14,14671,INR,93113,302110
9/30/2019,3,2380,INR,27596,338271
10/1/2019,30,25741,INR,28659,118701
10/2/2019,3,1912,INR,82140,334467
10/2/2019,42,21431,INR,61290,467710
10/2/2019,26,29620,INR,18759,430111
10/2/2019,13,8833,INR,9460,396915
10/3/2019,20,29417,INR,92252,355865
10/3/2019,1,0,INR,11677,398169
10/3/2019,80,89907,INR,66432,375866
10/3/2019,14,14671,INR,94146,436120
10/3/2019,53,49713,INR,38589,426482
10/3/2019,2,1241,INR,27766,486433
10/3/2019,53,48269,INR,14225,551605
10/4/2019,12,14032,INR,89749,395867
10/4/2019,3,3079,INR,54843,157253
10/4/2019,7,7870,INR,20810,157991
10/4/2019,2,2384,INR,81826,575409
10/4/2019,53,48269,INR,48535,494076
10/5/2019,1,375,INR,10398,570246
10/7/2019,1,1153,INR,90723,553594
10/7/2019,7,9806,INR,23075,515819
10/7/2019,7,7120,INR,69237,117422
10/8/2019,113,98134,INR,25402,546330
10/8/2019,30,25741,INR,12327,141888
10/8/2019,2,1190,INR,65280,328699
10/9/2019,4,4616,INR,68371,157303
10/9/2019,7,9806,INR,79133,148636
10/9/2019,3,3750,INR,3100,117417
10/10/2019,4,5213,INR,1670,275784
10/10/2019,2,1921,INR,6843,134082
10/10/2019,27,39222,INR,52457,579009
10/10/2019,3,2394,INR,15596,257876
10/11/2019,7,8019,INR,39340,567595
10/11/2019,7,8079,INR,19953,354811
10/11/2019,1,0,INR,44643,143075
10/11/2019,2,2250,INR,21161,460340
10/11/2019,14,14671,INR,40021,402860
10/11/2019,13,13630,INR,75744,118506
10/13/2019,40,37894,INR,78246,117468
10/14/2019,1,384,INR,5461,117542
10/14/2019,13,19611,INR,16262,117539
10/14/2019,11,11991,INR,41783,544347
10/14/2019,14,14671,INR,73884,123726
10/14/2019,2,1486,INR,97883,253032
10/15/2019,13,19611,INR,32528,119853
10/15/2019,1,750,INR,48453,154825
10/15/2019,53,51190,INR,34165,123737
10/15/2019,30,25741,INR,27250,351354
10/15/2019,20,17194,INR,7176,122635
10/16/2019,15,16926,INR,75250,119975
10/16/2019,7,6264,INR,723,384111
10/16/2019,53,48269,INR,27916,542555
10/17/2019,13,15634,INR,13837,123767
10/17/2019,2,1921,INR,11965,236536
10/17/2019,1,0,INR,60226,444159
10/17/2019,1,375,INR,13703,123736
10/17/2019,14,14671,INR,94501,124435
10/17/2019,7,6264,INR,96322,119851
10/17/2019,1,954,INR,93799,118632
10/18/2019,8,8991,INR,14377,123740
10/18/2019,20,25032,INR,28526,119281
10/18/2019,4,3745,INR,49149,122637
10/21/2019,2,1921,INR,96705,119273
10/21/2019,13,19611,INR,88332,523563
10/21/2019,1,0,INR,38766,172041
10/21/2019,2,1875,INR,93640,116613
10/21/2019,14,14671,INR,70829,183696
10/21/2019,120,87833,INR,71510,116623
10/22/2019,3,3074,INR,60455,116629
10/22/2019,13,19611,INR,48696,116698
10/22/2019,1,375,INR,24233,116563
10/22/2019,53,48269,INR,58477,172034
10/22/2019,53,45847,INR,77693,509251
10/23/2019,7,8019,INR,45695,421720
10/23/2019,2,1921,INR,45080,183815
10/23/2019,13,19611,INR,11475,116554
10/23/2019,1,0,INR,52915,365625
10/23/2019,5,6000,INR,67846,361960
10/23/2019,33,22079,INR,74993,183694
10/23/2019,13,12528,INR,13514,118064
10/24/2019,6,7616,INR,27253,329156
10/24/2019,2,1921,INR,54957,379070
10/24/2019,40,44954,INR,69854,374899
10/24/2019,28,29343,INR,30805,116620
10/24/2019,53,49713,INR,21087,116624
10/24/2019,7,6264,INR,74903,519383
10/25/2019,7,9806,INR,43865,427893
10/25/2019,3,1125,INR,63427,116631
10/25/2019,14,14671,INR,85808,289576
10/25/2019,30,25741,INR,5306,532435
10/28/2019,7,8019,INR,71908,475781
10/28/2019,3,3458,INR,6030,116617
10/28/2019,1,0,INR,40008,512185
10/28/2019,1,375,INR,10478,190166
10/28/2019,4,4190,INR,74271,452368
10/28/2019,13,19611,INR,90921,457338
10/28/2019,3,2380,INR,90353,324773
10/29/2019,2,2694,INR,51714,116604
10/30/2019,16,18458,INR,94199,432225
10/30/2019,13,19611,INR,92305,116605
10/30/2019,1,375,INR,440,116615
10/30/2019,7,4417,INR,49856,172038
10/30/2019,7,6264,INR,23364,421360
10/31/2019,7,9806,INR,62074,211135
10/31/2019,5,5245,INR,21643,417909
11/1/2019,53,48269,INR,1096,577545
11/4/2019,1,384,INR,73402,116593
11/4/2019,1,0,INR,36430,183676
11/4/2019,1,0,INR,38986,452352
11/4/2019,2,2250,INR,86163,463312
11/4/2019,13,12528,INR,32945,116622
11/6/2019,13,14620,INR,89927,519380
11/6/2019,20,29417,INR,989,355630
11/6/2019,1,0,INR,42748,118089
11/6/2019,2,1875,INR,2391,559603
11/6/2019,7,4417,INR,10927,568305
11/7/2019,8,9222,INR,48351,508952
11/7/2019,1,375,INR,83204,174328
11/7/2019,107,102384,INR,21717,580213
11/8/2019,2,1921,INR,13478,535612
11/8/2019,2,1875,INR,17558,374791
11/8/2019,20,20958,INR,25241,529530
11/8/2019,53,48269,INR,93407,259206
11/11/2019,40,37894,INR,37368,578641
11/11/2019,7,5125,INR,24545,116609
11/11/2019,53,49713,INR,27092,422347
11/11/2019,1,333,INR,91616,510046
11/11/2019,30,25741,INR,45925,118643
11/11/2019,13,12528,INR,11828,119417
11/12/2019,5,6153,INR,47582,341564
11/12/2019,13,19611,INR,41454,116611
11/12/2019,1,0,INR,81439,283748
11/12/2019,18,18861,INR,12778,449288
11/13/2019,7,8019,INR,9477,529276
11/13/2019,10,11921,INR,94147,190236
11/13/2019,13,19611,INR,77515,450447
11/13/2019,113,98134,INR,17179,517599
11/13/2019,7,6264,INR,26309,524085
11/14/2019,8,10023,INR,3842,562430
11/14/2019,2,2310,INR,68359,547904
11/14/2019,13,19611,INR,41822,412051
11/14/2019,7,4792,INR,43641,465979
11/15/2019,1,769,INR,92798,511196
11/15/2019,13,19611,INR,25634,117217
11/15/2019,4,3713,INR,58378,550394
11/18/2019,1,769,INR,51376,116697
11/18/2019,2,2023,INR,84508,421357
11/18/2019,18,18861,INR,26002,525745
11/18/2019,7,9806,INR,27446,553802
11/18/2019,120,87833,INR,53904,118046
11/18/2019,1,333,INR,48348,530505
11/18/2019,7,6264,INR,99906,450455
11/18/2019,5,3569,INR,71822,471997
11/19/2019,1,384,INR,31567,118077
11/19/2019,13,19611,INR,81162,487146
11/19/2019,1,0,INR,83260,480076
11/19/2019,13,8833,INR,91546,543216
11/19/2019,30,25741,INR,44799,570277
11/19/2019,53,48269,INR,46829,452357
11/20/2019,13,16037,INR,53802,472120
11/20/2019,12,13463,INR,89227,472130
11/20/2019,1,1352,INR,91379,276434
11/20/2019,7,4417,INR,66260,183688
11/20/2019,7,6264,INR,91794,141594
11/21/2019,7,8019,INR,52178,141599
11/21/2019,2,1921,INR,61375,345222
11/21/2019,1,0,INR,86778,396163
11/21/2019,1,676,INR,57004,141579
11/21/2019,2,2097,INR,81509,141590
11/21/2019,107,102384,INR,7632,440217
11/22/2019,11,11468,INR,16271,141584
11/22/2019,10,10481,INR,96242,384680
11/24/2019,1,676,INR,33290,193700
11/25/2019,2,2306,INR,30948,262386
11/25/2019,1,0,INR,49914,317560
11/25/2019,1,333,INR,86577,141605
11/25/2019,30,25741,INR,39090,564969
11/26/2019,13,19611,INR,19263,565087
11/26/2019,4,4190,INR,14111,541200
11/27/2019,1,1153,INR,44394,345190
11/27/2019,7,9806,INR,72955,141583
11/27/2019,1,0,INR,384,339814
11/28/2019,5,6417,INR,48586,403959
11/28/2019,1,1153,INR,57711,458973
11/28/2019,13,19611,INR,61333,515047
11/28/2019,6,6287,INR,39077,500423
11/28/2019,3,2481,INR,13324,184381
11/28/2019,53,48269,INR,12544,141588
11/29/2019,2,2694,INR,31087,500419
11/29/2019,4,3708,INR,79427,141576
11/29/2019,10,10481,INR,14005,245445
11/29/2019,227,150130,INR,12911,171385
11/29/2019,53,48269,INR,85026,532558
12/2/2019,1,769,INR,95512,184384
12/2/2019,1,0,INR,96585,398756
12/2/2019,3,3370,INR,76702,541828
12/2/2019,1,333,INR,64831,572548
12/2/2019,3,2380,INR,53889,411470
12/3/2019,1,1352,INR,48288,303437
12/3/2019,7,6264,INR,50753,515193
12/3/2019,13,11463,INR,77004,398762
12/4/2019,4,4231,INR,62836,141603
12/4/2019,122,123741,INR,63910,472718
12/4/2019,30,25741,INR,39216,238725
12/5/2019,4,5213,INR,78629,518032
12/5/2019,2,1921,INR,89913,476105
12/5/2019,3,2782,INR,31020,401919
12/5/2019,1,0,INR,71240,248460
12/5/2019,14,14671,INR,54096,314460
12/5/2019,53,49713,INR,9835,208434
12/6/2019,1,384,INR,30913,298301
12/6/2019,1,338,INR,98097,239053
12/6/2019,4,4190,INR,90444,208439
12/9/2019,1,384,INR,12301,314457
12/9/2019,3,1880,INR,71729,241398
12/10/2019,1,1347,INR,85956,253076
12/10/2019,14,14671,INR,78777,237764
12/10/2019,7,6407,INR,56483,240239
12/10/2019,1,333,INR,73514,208450
12/11/2019,9,10384,INR,72289,301580
12/11/2019,53,45847,INR,35038,195329
12/12/2019,8,9620,INR,90133,199002
12/12/2019,17,19620,INR,95589,198940
12/12/2019,13,11463,INR,53689,223474
12/13/2019,8,8847,INR,29892,219069
12/13/2019,13,19611,INR,10371,393834
12/13/2019,6,5736,INR,85618,164292
12/13/2019,32,33532,INR,131,448764
12/13/2019,1,0,INR,49348,195336
12/13/2019,53,48269,INR,51911,195330
12/16/2019,1,1352,INR,96305,322292
12/16/2019,7,9806,INR,12093,318224
12/16/2019,1,1329,INR,68857,468385
12/17/2019,1,384,INR,81028,414915
12/17/2019,7,9806,INR,41778,414943
12/17/2019,1,338,INR,15621,451819
12/17/2019,30,25741,INR,45981,492166
12/18/2019,7,8019,INR,95246,415953
12/18/2019,2,1921,INR,55413,414970
12/18/2019,1,1014,INR,33985,396165
12/18/2019,7,6264,INR,4488,532961
12/19/2019,5,6417,INR,37964,195345
12/19/2019,2,2306,INR,5552,384730
12/19/2019,1,0,INR,74842,392901
12/19/2019,14,14671,INR,32280,451844
12/19/2019,107,96537,INR,99003,468391
12/19/2019,1,236,INR,78698,362166
12/20/2019,20,29417,INR,67505,196631
12/20/2019,1,0,INR,53714,199011
12/20/2019,27,27014,INR,67278,195340
12/20/2019,7,9806,INR,15711,454962
12/23/2019,7,8019,INR,67157,417947
12/23/2019,1,1537,INR,52466,396153
12/23/2019,1,338,INR,91453,456698
12/23/2019,7,9806,INR,92488,199009
12/23/2019,80,75787,INR,98729,516565
12/23/2019,53,49690,INR,53973,530491
12/23/2019,1,667,INR,18439,489642
12/24/2019,1,824,INR,24145,385272
12/24/2019,113,98134,INR,7266,467890
12/24/2019,30,25741,INR,1693,384804
12/24/2019,13,12528,INR,36424,396002
12/24/2019,87,74500,INR,91038,451967
12/26/2019,4,4412,INR,65325,400055
12/26/2019,16,18074,INR,57850,195342
12/26/2019,1,676,INR,64564,497290
12/27/2019,3,3079,INR,68115,195338
12/27/2019,7,9806,INR,23698,529190
12/27/2019,1,0,INR,94542,153658
12/27/2019,3,2699,INR,29164,514884
12/27/2019,18,18861,INR,31694,153655
12/30/2019,7,8019,INR,33094,153231
12/30/2019,5,5769,INR,31032,378228
12/30/2019,13,19611,INR,155,151957
12/30/2019,1,1014,INR,46801,546385
12/30/2019,14,14671,INR,86595,153239
12/31/2019,13,19611,INR,55143,151938
1/2/2020,5,6014,INR,83811,152391
1/2/2020,1,824,INR,66226,151966
1/2/2020,3,2704,INR,4928,215350
1/2/2020,7,8343,INR,19859,244886
1/3/2020,7,8463,INR,55159,162716
1/3/2020,1,1014,INR,74028,396436
1/6/2020,1,412,INR,14146,162709
1/6/2020,28,29343,INR,13338,456242
1/7/2020,7,7694,INR,69511,240850
1/7/2020,1,338,INR,61250,550958
1/7/2020,4,4468,INR,37248,171181
1/7/2020,1,333,INR,68784,368698
1/7/2020,30,25741,INR,84249,213125
1/7/2020,53,48269,INR,6617,151888
1/8/2020,13,16037,INR,67219,395775
1/8/2020,4,5005,INR,30137,167329
1/8/2020,13,19611,INR,72292,213630
1/8/2020,1,236,INR,92349,151970
1/9/2020,4,5213,INR,80548,456222
1/9/2020,4,4231,INR,66947,437124
1/9/2020,13,19611,INR,76728,502189
1/9/2020,20,25032,INR,24221,566060
1/9/2020,7,6407,INR,44876,370987
1/9/2020,20,17194,INR,67202,568848
1/10/2020,1,384,INR,86878,546744
1/10/2020,1,1236,INR,59957,437120
1/10/2020,3,2699,INR,69935,534416
1/10/2020,14,15644,INR,1070,437122
1/10/2020,20,21139,INR,76494,184369
1/13/2020,4,3370,INR,75374,152898
1/13/2020,14,15644,INR,61477,153235
1/13/2020,30,25741,INR,56129,548581
1/14/2020,1,338,INR,99671,498175
1/14/2020,4,4324,INR,13066,287115
1/15/2020,6,6542,INR,32738,551233
1/15/2020,3,2699,INR,49812,261824
1/15/2020,53,48269,INR,54401,151890
1/16/2020,7,8417,INR,58881,197362
1/16/2020,5,5384,INR,62914,151952
1/16/2020,1,676,INR,19096,513805
1/16/2020,30,25741,INR,33411,158187
1/17/2020,8,8847,INR,17635,513602
1/17/2020,7,9806,INR,69064,531688
1/17/2020,2,1690,INR,93399,386333
1/17/2020,32,33532,INR,23237,401284
1/20/2020,1,769,INR,40868,156374
1/20/2020,27,39222,INR,18168,162718
1/20/2020,1,412,INR,50828,187239
1/20/2020,1,0,INR,17700,499418
1/20/2020,28,29343,INR,43991,152897
1/20/2020,53,49690,INR,26353,151947
1/21/2020,13,19611,INR,12913,368708
1/22/2020,11,12694,INR,38682,546644
1/22/2020,13,19611,INR,35285,427633
1/22/2020,2,1486,INR,22517,425540
1/22/2020,20,21139,INR,9843,438691
1/23/2020,5,6014,INR,80679,441384
1/23/2020,3,3463,INR,27569,349870
1/23/2020,1,0,INR,56421,539067
1/23/2020,1,338,INR,63249,406592
1/23/2020,22,25606,INR,45136,427709
1/23/2020,53,48269,INR,52252,569845
1/24/2020,1,1153,INR,15904,338086
1/24/2020,4,4389,INR,28976,151942
1/24/2020,18,18861,INR,79223,184370
1/24/2020,20,25032,INR,889,167331
1/24/2020,13,14093,INR,55029,354944
1/27/2020,47,21130,INR,24341,472425
1/27/2020,1,384,INR,78749,477563
1/27/2020,7,9806,INR,98888,565993
1/27/2020,1,412,INR,85692,162713
1/27/2020,3,2361,INR,75810,532512
1/27/2020,13,19611,INR,83192,224930
1/27/2020,27,33375,INR,53976,567491
1/27/2020,53,51190,INR,86149,217684
1/28/2020,1,338,INR,61220,531698
1/28/2020,53,48269,INR,17728,369513
1/29/2020,7,8019,INR,63238,513797
1/29/2020,10,11926,INR,35282,437119
1/29/2020,2,0,INR,2126,513784
1/29/2020,2,1690,INR,95948,490391
1/29/2020,7,9806,INR,43490,569846
1/29/2020,53,51190,INR,27619,514765
1/29/2020,1,713,INR,98133,534426
1/30/2020,5,6417,INR,36998,579775
1/30/2020,4,4231,INR,80337,318962
1/31/2020,13,19611,INR,6671,499379
1/31/2020,2,1690,INR,45807,505315
2/3/2020,7,9806,INR,17861,365257
2/3/2020,2,1394,INR,62502,548478
2/3/2020,1,412,INR,75106,437127
2/3/2020,1,338,INR,21243,499128
2/3/2020,4,4190,INR,99742,456233
2/3/2020,1,995,INR,97867,152896
2/4/2020,1,1153,INR,139,499151
2/4/2020,1,333,INR,15174,457099
2/5/2020,3,3847,INR,38399,571094
2/5/2020,1,0,INR,96837,384548
2/5/2020,1,676,INR,3713,571124
2/5/2020,160,144806,INR,76881,551293
2/6/2020,8,9222,INR,21637,486351
2/6/2020,6,6926,INR,35551,531713
2/6/2020,1,1352,INR,87850,238029
2/6/2020,30,25741,INR,74708,232029
2/6/2020,1,954,INR,97364,232031
2/7/2020,1,769,INR,43502,232028
2/7/2020,4,4046,INR,48055,564714
2/7/2020,10,10481,INR,96704,261020
2/10/2020,1,384,INR,49958,405462
2/10/2020,13,19611,INR,61582,234568
2/10/2020,3,2699,INR,48130,280212
2/10/2020,14,14671,INR,20262,353812
2/10/2020,13,19611,INR,88714,255435
2/10/2020,80,75787,INR,54130,542364
2/10/2020,53,49690,INR,59650,344895
2/10/2020,1,477,INR,42750,250286
2/11/2020,1,333,INR,45632,383443
2/11/2020,47,43843,INR,42378,243425
2/12/2020,13,14620,INR,16465,481396
2/12/2020,7,9806,INR,31984,231917
2/12/2020,4,4051,INR,87653,366102
2/12/2020,30,25741,INR,7538,502779
2/13/2020,21,24856,INR,54178,446444
2/13/2020,4,4227,INR,97449,545248
2/13/2020,7,9806,INR,24117,449517
2/13/2020,1,676,INR,17504,529923
2/13/2020,53,43926,INR,11572,241479
2/14/2020,3,3037,INR,95900,379479
2/14/2020,1,1023,INR,91136,336275
2/14/2020,2,1190,INR,50374,244122
2/17/2020,3,1921,INR,49483,231892
2/17/2020,13,19611,INR,56359,455465
2/17/2020,4,4190,INR,50124,231916
2/17/2020,7,9806,INR,48727,234566
2/17/2020,1,995,INR,84379,579113
2/18/2020,1,338,INR,19041,231888
2/18/2020,8,8384,INR,10588,262485
2/18/2020,1,667,INR,1989,373944
2/19/2020,10,11921,INR,73030,447200
2/19/2020,1,676,INR,45718,282245
2/19/2020,8,8384,INR,22610,502870
2/19/2020,120,87833,INR,36057,236705
2/19/2020,7,4759,INR,92559,471199
2/20/2020,6,7218,INR,31233,564712
2/20/2020,4,5000,INR,68333,262482
2/20/2020,27,39222,INR,98201,449774
2/20/2020,7,6407,INR,11845,554762
2/20/2020,30,25741,INR,67227,231920
2/21/2020,7,8019,INR,32923,437069
2/21/2020,1,1153,INR,87645,295740
2/21/2020,7,9806,INR,76194,530003
2/21/2020,1,0,INR,77199,231911
2/21/2020,3,3037,INR,21220,472740
2/21/2020,18,18861,INR,86008,529913
2/21/2020,14,13958,INR,44919,320340
2/21/2020,113,98134,INR,28287,509963
2/22/2020,1,1014,INR,95991,418087
2/24/2020,4,4046,INR,68775,231914
2/24/2020,26,27245,INR,15744,231967
2/24/2020,107,103384,INR,47562,530075
2/24/2020,20,18792,INR,84929,554773
2/25/2020,1,0,INR,24710,545205
2/25/2020,1,657,INR,93145,231890
2/25/2020,4,2255,INR,1886,234567
2/26/2020,10,11926,INR,45704,406371
2/26/2020,7,9806,INR,94382,444751
2/26/2020,2,1690,INR,83130,444761
2/26/2020,53,51694,INR,70268,495175
2/27/2020,6,7218,INR,59989,242334
2/27/2020,2,2306,INR,11854,323086
2/27/2020,13,19611,INR,20456,309150
2/27/2020,81,81255,INR,14452,225233
2/27/2020,4,4190,INR,22318,182017
2/27/2020,20,25032,INR,72478,226872
2/27/2020,30,25741,INR,3420,226973
2/27/2020,7,6264,INR,5627,152535
2/28/2020,2,2028,INR,6389,150042
2/28/2020,8,8384,INR,98648,345142
2/28/2020,640,476444,INR,80134,249956
2/28/2020,3,2394,INR,77699,535481
3/2/2020,1,384,INR,83038,313779
3/2/2020,1,0,INR,97969,150405
3/2/2020,14,14671,INR,35293,150041
3/2/2020,7,6264,INR,56650,469368
3/3/2020,1,338,INR,20742,501751
3/3/2020,1,333,INR,12056,290332
3/4/2020,7,8134,INR,83121,312120
3/4/2020,6,6782,INR,95434,250700
3/4/2020,7,9949,INR,32096,393988
3/5/2020,5,6509,INR,10297,459730
3/5/2020,4,4889,INR,60539,151608
3/5/2020,3,1014,INR,76664,289618
3/5/2020,53,49690,INR,52352,155486
3/6/2020,7,8069,INR,94357,151499
3/6/2020,7,9949,INR,33985,403311
3/6/2020,42,38977,INR,35693,458902
3/6/2020,28,27944,INR,31188,97285
3/6/2020,25,25523,INR,7149,454164
3/9/2020,3,3361,INR,16437,437977
3/9/2020,3,2662,INR,91039,528175
3/10/2020,1,1505,INR,35953,466169
3/10/2020,1,0,INR,2952,513072
3/10/2020,7,6264,INR,64204,559724
3/10/2020,53,48269,INR,12900,437836
3/11/2020,13,15032,INR,34483,435282
3/11/2020,7,9949,INR,64944,223803
3/11/2020,3,3370,INR,31280,362865
3/12/2020,3,4069,INR,18812,454346
3/12/2020,4,4884,INR,75483,458750
3/13/2020,1,750,INR,5037,559222
3/13/2020,13,19898,INR,60814,578596
3/13/2020,1,0,INR,83120,439033
3/13/2020,4,3745,INR,28490,250691
3/13/2020,20,24889,INR,30445,431020
3/16/2020,7,9949,INR,59716,406922
3/16/2020,1,750,INR,46369,454177
3/17/2020,1,375,INR,33049,527304
3/17/2020,1,338,INR,76422,223553
3/17/2020,30,25741,INR,65766,366195
3/18/2020,7,8134,INR,54199,329269
3/18/2020,4,4509,INR,72750,378932
3/18/2020,13,19898,INR,9636,399775
3/18/2020,1,0,INR,81833,311474
3/19/2020,1,1222,INR,96207,409686
3/19/2020,5,5634,INR,82068,533874
3/19/2020,7,9949,INR,25645,261066
3/19/2020,1,375,INR,10213,416554
3/19/2020,22,21958,INR,64471,305789
3/19/2020,1,477,INR,90109,395511
3/19/2020,7,5491,INR,80940,516764
3/20/2020,1,1625,INR,30085,553617
3/20/2020,5,5236,INR,99898,256563
3/20/2020,7,5130,INR,92499,298973
3/20/2020,53,48269,INR,90821,265293
3/20/2020,1,477,INR,11473,415309
3/23/2020,1,750,INR,91696,313125
3/23/2020,13,19898,INR,35362,151604
3/23/2020,4,3361,INR,37998,522011
3/23/2020,53,49690,INR,36809,324720
3/23/2020,7,6264,INR,52225,522035
3/24/2020,1,0,INR,82090,370216
3/24/2020,1,407,INR,31481,225231
3/24/2020,1,750,INR,47756,364010
3/25/2020,15,18560,INR,35300,462529
3/25/2020,11,12778,INR,21881,223799
3/25/2020,13,19898,INR,4151,568641
3/25/2020,4,4861,INR,64319,426046
3/25/2020,40,37894,INR,79713,523550
3/26/2020,3,3662,INR,40114,454543
3/26/2020,3,3005,INR,22277,150084
3/26/2020,1,375,INR,95709,329256
3/26/2020,20,24889,INR,89100,325797
3/26/2020,4,3755,INR,89946,536097
3/26/2020,53,48269,INR,55654,564641
3/27/2020,1,375,INR,4570,259262
3/27/2020,2,2620,INR,44918,381473
3/27/2020,1,681,INR,35035,344613
3/30/2020,1,750,INR,28951,543738
3/30/2020,1,477,INR,920,285964
3/31/2020,14,13972,INR,85966,317366
3/31/2020,1,333,INR,86251,327536
4/1/2020,7,8134,INR,40525,150037
4/1/2020,17,18792,INR,90506,366192
4/1/2020,13,19898,INR,31398,394373
4/1/2020,640,476444,INR,63112,569980
4/1/2020,1,713,INR,35427,151498
4/2/2020,4,4880,INR,15199,229367
4/2/2020,3,3759,INR,91401,543676
4/2/2020,1,1125,INR,537,516532
4/2/2020,53,51694,INR,47583,417769
4/2/2020,30,25741,INR,78660,559686
4/3/2020,1,750,INR,40119,291410
4/3/2020,7,9949,INR,21223,562926
4/3/2020,2,0,INR,3898,481738
4/3/2020,2,2245,INR,15565,226334
4/3/2020,18,17963,INR,68016,566559
4/6/2020,1,375,INR,2968,488825
4/6/2020,27,39796,INR,9546,301470
4/6/2020,1,745,INR,72089,573849
4/7/2020,5,5111,INR,18690,470678
4/7/2020,1,333,INR,23921,391124
4/7/2020,1,477,INR,43010,459286
4/8/2020,4,4134,INR,56958,528840
4/8/2020,7,9949,INR,98112,266102
4/8/2020,2,1875,INR,190,149522
4/9/2020,3,3255,INR,26374,149538
4/9/2020,3,3005,INR,84106,507901
4/9/2020,13,19898,INR,61668,151450
4/9/2020,36,35931,INR,7307,150407
4/9/2020,53,48269,INR,11573,555253
4/10/2020,3,3005,INR,81529,263209
4/10/2020,13,19898,INR,99353,444926
4/10/2020,5,5241,INR,30602,284628
4/13/2020,1,542,INR,62723,304329
4/14/2020,5,6014,INR,79788,297342
4/15/2020,15,17287,INR,38328,152542
4/15/2020,7,9949,INR,72532,255683
4/15/2020,32,31935,INR,95910,212870
4/15/2020,7,9949,INR,45791,303412
4/16/2020,4,4477,INR,49117,324233
4/16/2020,15,16912,INR,93750,381453
4/16/2020,13,19898,INR,79231,263984
4/16/2020,20,24889,INR,84929,226332
4/16/2020,7,6810,INR,27100,576634
4/16/2020,53,48269,INR,79712,151071
4/17/2020,1,1505,INR,11638,151073
4/17/2020,7,7847,INR,8038,354045
4/17/2020,120,87833,INR,1382,375725
4/20/2020,13,19898,INR,43458,436238
4/20/2020,1,750,INR,43095,406126
4/20/2020,53,49690,INR,86703,547471
4/20/2020,5,4657,INR,50394,427234
4/20/2020,4,2616,INR,95872,223543
4/21/2020,1,1495,INR,89006,366184
4/21/2020,1,667,INR,78357,387974
4/21/2020,30,25741,INR,83289,150045
4/21/2020,7,5491,INR,94571,479650
4/22/2020,12,13907,INR,80252,510608
4/22/2020,2,2620,INR,94186,360941
4/22/2020,2,1995,INR,39405,553630
4/22/2020,10,10556,INR,83047,223551
4/22/2020,10,9394,INR,4337,250305
4/22/2020,107,96537,INR,69961,474102
4/23/2020,3,3255,INR,6481,323813
4/23/2020,2,2259,INR,2598,531919
4/23/2020,7,9949,INR,93515,469523
4/23/2020,1,375,INR,45585,382525
4/23/2020,80,75787,INR,92525,438131
4/24/2020,1,375,INR,53410,238264
4/24/2020,1,1495,INR,22807,250296
4/24/2020,14,13972,INR,40917,391145
4/24/2020,24,29366,INR,34123,516533
4/27/2020,7,9949,INR,18472,386136
4/27/2020,22,21958,INR,32932,151069
4/27/2020,320,238222,INR,92299,529933
4/27/2020,1,995,INR,80121,431062
4/27/2020,6,5639,INR,82212,451593
4/28/2020,3,3380,INR,13421,265242
4/28/2020,7,9949,INR,8478,512893
4/28/2020,14,15694,INR,31497,480354
4/28/2020,28,27944,INR,27271,512930
4/28/2020,1,745,INR,54671,513544
4/28/2020,29,29273,INR,6218,512940
